#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1910.90    0.179174    0.022273   -0.136440    0.023701   0.0001886   0.0000000    0.222974    0.000000    0.022294    0.000000
   1910.95    0.072758    0.024667   -0.192517    0.021649  -0.0000958   0.0000000    0.223242    0.000000    0.023058    0.000000
   1911.00    0.002031    0.025931   -0.195266    0.027222  -0.0001416   0.0000000    0.224304    0.000000    0.022544    0.000000
   1911.05   -0.135724    0.022576   -0.169058    0.026697   0.0001838   0.0000000    0.225198    0.000000    0.023037    0.000000
   1911.10   -0.169787    0.022147   -0.175584    0.019657  -0.0000086   0.0000000    0.224218    0.000000    0.022648    0.000000
   1911.15   -0.235117    0.026211   -0.100935    0.022461  -0.0000320   0.0000000    0.225526    0.000000    0.020938    0.000000
   1911.20   -0.268971    0.037155   -0.028838    0.032055   0.0000845   0.0000000    0.226539    0.000000    0.020491    0.000000
   1911.25   -0.301642    0.018677    0.043171    0.016946   0.0000181   0.0000000    0.225748    0.000000    0.019470    0.000000
   1911.30   -0.312064    0.020233    0.110184    0.018551  -0.0002261   0.0000000    0.227860    0.000000    0.018322    0.000000
   1911.35   -0.293039    0.020098    0.205718    0.017808   0.0002988   0.0000000    0.227958    0.000000    0.018411    0.000000
   1911.40   -0.212796    0.023237    0.261261    0.018064   0.0000408   0.0000000    0.225368    0.000000    0.018754    0.000000
   1911.45   -0.202760    0.019365    0.367188    0.017789  -0.0002415   0.0000000    0.224507    0.000000    0.017953    0.000000
   1911.50   -0.123836    0.015344    0.414574    0.017915   0.0000794   0.0000000    0.221414    0.000000    0.018968    0.000000
   1911.55   -0.059045    0.015223    0.426134    0.017395  -0.0000943   0.0000000    0.218156    0.000000    0.018875    0.000000
   1911.60    0.029361    0.015030    0.380351    0.016737  -0.0000804   0.0000000    0.216090    0.000000    0.018325    0.000000
   1911.65    0.096348    0.016138    0.379026    0.020638   0.0001350   0.0000000    0.215240    0.000000    0.019185    0.000000
   1911.70    0.149671    0.018076    0.356518    0.017797   0.0000743   0.0000000    0.214596    0.000000    0.018978    0.000000
   1911.75    0.199302    0.019081    0.317576    0.021345   0.0000036   0.0000000    0.216432    0.000000    0.019352    0.000000
   1911.80    0.221119    0.019387    0.218099    0.017655   0.0002013   0.0000000    0.218343    0.000000    0.020634    0.000000
   1911.85    0.252739    0.019802    0.174339    0.022743   0.0000100   0.0000000    0.219527    0.000000    0.021024    0.000000
   1911.90    0.250721    0.026231    0.080067    0.023277  -0.0001054   0.0000000    0.222052    0.000000    0.021274    0.000000
   1911.95    0.210148    0.025245    0.048857    0.028395   0.0002788   0.0000000    0.223189    0.000000    0.022734    0.000000
   1912.00    0.169430    0.022647    0.055840    0.031738  -0.0001527   0.0000000    0.222909    0.000000    0.023071    0.000000
   1912.05    0.079592    0.024731   -0.001322    0.024379   0.0000090   0.0000000    0.224005    0.000000    0.022364    0.000000
   1912.10    0.084596    0.027037   -0.090341    0.024978   0.0000787   0.0000000    0.224304    0.000000    0.022334    0.000000
   1912.15   -0.018930    0.025115   -0.096422    0.023691  -0.0001781   0.0000000    0.223897    0.000000    0.021351    0.000000
   1912.20   -0.068598    0.021496   -0.038210    0.021968  -0.0000884   0.0000000    0.225574    0.000000    0.019656    0.000000
   1912.25   -0.125688    0.017628   -0.108477    0.020067   0.0001326   0.0000000    0.226493    0.000000    0.019271    0.000000
   1912.30   -0.161031    0.018693   -0.041423    0.021590  -0.0000581   0.0000000    0.225397    0.000000    0.018382    0.000000
   1912.35   -0.196243    0.016050    0.006614    0.019943  -0.0002374   0.0000000    0.227147    0.000000    0.017539    0.000000
   1912.40   -0.196430    0.016129    0.043393    0.017615   0.0001985   0.0000000    0.225947    0.000000    0.018165    0.000000
   1912.45   -0.198691    0.018735    0.124370    0.024813  -0.0001467   0.0000000    0.222483    0.000000    0.018294    0.000000
   1912.50   -0.181788    0.016858    0.124336    0.020908  -0.0000563   0.0000000    0.220551    0.000000    0.018022    0.000000
   1912.55   -0.129545    0.017844    0.190871    0.020724   0.0002975   0.0000000    0.216890    0.000000    0.018558    0.000000
   1912.60   -0.136813    0.016593    0.207671    0.018739  -0.0001940   0.0000000    0.214378    0.000000    0.017803    0.000000
   1912.65   -0.121199    0.017424    0.182002    0.019253  -0.0000194   0.0000000    0.213560    0.000000    0.018160    0.000000
   1912.70   -0.090856    0.019485    0.241174    0.018440   0.0002015   0.0000000    0.213563    0.000000    0.018585    0.000000
   1912.75   -0.055755    0.022078    0.254070    0.019780  -0.0001350   0.0000000    0.214319    0.000000    0.018854    0.000000
   1912.80   -0.034989    0.018122    0.265359    0.017560  -0.0000126   0.0000000    0.216801    0.000000    0.019622    0.000000
   1912.85   -0.023024    0.025646    0.271500    0.020370   0.0000668   0.0000000    0.218746    0.000000    0.020895    0.000000
   1912.90    0.021429    0.026189    0.286357    0.021263  -0.0000203   0.0000000    0.219549    0.000000    0.021229    0.000000
   1912.95    0.076378    0.027256    0.243598    0.020945   0.0000568   0.0000000    0.222019    0.000000    0.021743    0.000000
   1913.00    0.062101    0.025500    0.195233    0.025230   0.0002208   0.0000000    0.222035    0.000000    0.022181    0.000000
   1913.05    0.048074    0.019934    0.193803    0.021709  -0.0001408   0.0000000    0.221762    0.000000    0.021922    0.000000
   1913.10    0.089600    0.019310    0.184856    0.020326   0.0000388   0.0000000    0.222659    0.000000    0.021484    0.000000
   1913.15    0.089610    0.018675    0.121214    0.019709   0.0001603   0.0000000    0.222790    0.000000    0.020575    0.000000
   1913.20    0.091976    0.019501    0.103327    0.020023  -0.0001956   0.0000000    0.223674    0.000000    0.019058    0.000000
   1913.25    0.087777    0.023028    0.033271    0.020498   0.0001238   0.0000000    0.224815    0.000000    0.018225    0.000000
   1913.30    0.072319    0.024088    0.052687    0.018152   0.0001963   0.0000000    0.225160    0.000000    0.018056    0.000000
   1913.35    0.087180    0.018424    0.018888    0.019357  -0.0001190   0.0000000    0.224623    0.000000    0.017066    0.000000
   1913.40    0.073588    0.016404   -0.003842    0.020642   0.0001217   0.0000000    0.224642    0.000000    0.017176    0.000000
   1913.45    0.082584    0.016742    0.006803    0.017731   0.0002018   0.0000000    0.221956    0.000000    0.017781    0.000000
   1913.50    0.020143    0.016964    0.035077    0.019513  -0.0001039   0.0000000    0.218632    0.000000    0.017276    0.000000
   1913.55   -0.018169    0.019055    0.001387    0.017305  -0.0000995   0.0000000    0.216595    0.000000    0.017835    0.000000
   1913.60   -0.034224    0.016467   -0.030145    0.017039   0.0001298   0.0000000    0.213064    0.000000    0.017546    0.000000
   1913.65   -0.067908    0.019001   -0.027914    0.017158  -0.0002895   0.0000000    0.212133    0.000000    0.016780    0.000000
   1913.70   -0.100811    0.018582   -0.029027    0.021568   0.0001645   0.0000000    0.212443    0.000000    0.018027    0.000000
   1913.75   -0.141944    0.016759    0.023190    0.016980   0.0000344   0.0000000    0.212966    0.000000    0.018041    0.000000
   1913.80   -0.149605    0.017614    0.076806    0.019742  -0.0002455   0.0000000    0.214990    0.000000    0.018430    0.000000
   1913.85   -0.144538    0.020231    0.120256    0.021001   0.0000913   0.0000000    0.217134    0.000000    0.019852    0.000000
   1913.90   -0.123594    0.021219    0.150150    0.021376  -0.0001300   0.0000000    0.218871    0.000000    0.020673    0.000000
   1913.95   -0.133938    0.024848    0.203046    0.020505  -0.0000457   0.0000000    0.219479    0.000000    0.020813    0.000000
   1914.00   -0.130708    0.033310    0.230067    0.031443   0.0000081   0.0000000    0.221309    0.000000    0.021659    0.000000
   1914.05   -0.172988    0.035800    0.297171    0.034541   0.0000522   0.0000000    0.220349    0.000000    0.021095    0.000000
   1914.10   -0.100926    0.018956    0.220956    0.020697  -0.0003099   0.0000000    0.220831    0.000000    0.020213    0.000000
   1914.15   -0.020910    0.022451    0.253929    0.022514  -0.0000897   0.0000000    0.221620    0.000000    0.019914    0.000000
   1914.20    0.036937    0.021345    0.252601    0.022375   0.0000562   0.0000000    0.221281    0.000000    0.018880    0.000000
   1914.25    0.062144    0.016919    0.196860    0.021672  -0.0002426   0.0000000    0.223393    0.000000    0.016934    0.000000
   1914.30    0.129052    0.017166    0.231248    0.017571   0.0001533   0.0000000    0.223371    0.000000    0.017121    0.000000
   1914.35    0.128473    0.016440    0.182668    0.017554  -0.0000890   0.0000000    0.222678    0.000000    0.017163    0.000000
   1914.40    0.126877    0.015611    0.164997    0.015812  -0.0001484   0.0000000    0.222284    0.000000    0.016165    0.000000
   1914.45    0.171978    0.022589    0.134815    0.019754   0.0000993   0.0000000    0.220319    0.000000    0.016990    0.000000
   1914.50    0.182937    0.015121    0.095333    0.019489  -0.0000271   0.0000000    0.216927    0.000000    0.017206    0.000000
   1914.55    0.150416    0.014126    0.039942    0.017432  -0.0000514   0.0000000    0.214149    0.000000    0.016574    0.000000
   1914.60    0.123659    0.015294    0.014855    0.018675   0.0001004   0.0000000    0.212792    0.000000    0.017333    0.000000
   1914.65    0.082555    0.016225   -0.024750    0.017296   0.0000772   0.0000000    0.209616    0.000000    0.016984    0.000000
   1914.70    0.047475    0.016060   -0.063406    0.015007  -0.0002959   0.0000000    0.210513    0.000000    0.016460    0.000000
   1914.75    0.009996    0.017296   -0.094898    0.017525   0.0000609   0.0000000    0.211675    0.000000    0.017896    0.000000
   1914.80   -0.088196    0.023386   -0.121055    0.018145   0.0001091   0.0000000    0.212883    0.000000    0.017923    0.000000
   1914.85   -0.167382    0.025389   -0.048217    0.018222  -0.0002971   0.0000000    0.215341    0.000000    0.018359    0.000000
   1914.90   -0.167094    0.021039    0.019301    0.032461   0.0001689   0.0000000    0.216422    0.000000    0.019911    0.000000
   1914.95   -0.183983    0.029782    0.086545    0.033566   0.0000309   0.0000000    0.217843    0.000000    0.020215    0.000000
   1915.00   -0.250077    0.028584    0.104563    0.023902  -0.0000593   0.0000000    0.218284    0.000000    0.020154    0.000000
   1915.05   -0.252034    0.033670    0.093156    0.032951   0.0003258   0.0000000    0.219519    0.000000    0.020461    0.000000
   1915.10   -0.244755    0.023255    0.192258    0.028988   0.0001636   0.0000000    0.218571    0.000000    0.019737    0.000000
   1915.15   -0.161922    0.023925    0.212603    0.023589  -0.0002138   0.0000000    0.219950    0.000000    0.018303    0.000000
   1915.20   -0.181776    0.022894    0.311156    0.027055   0.0000840   0.0000000    0.220753    0.000000    0.017865    0.000000
   1915.25   -0.122125    0.025315    0.400523    0.032000   0.0001491   0.0000000    0.220200    0.000000    0.017077    0.000000
   1915.30   -0.056488    0.018771    0.378489    0.024244  -0.0000638   0.0000000    0.222515    0.000000    0.015198    0.000000
   1915.35   -0.000612    0.017983    0.357005    0.024236   0.0002038   0.0000000    0.221749    0.000000    0.015564    0.000000
   1915.40    0.055586    0.018602    0.301985    0.023420   0.0000468   0.0000000    0.220354    0.000000    0.015768    0.000000
   1915.45    0.138855    0.018419    0.308696    0.022521  -0.0000594   0.0000000    0.219178    0.000000    0.015253    0.000000
   1915.50    0.191302    0.016182    0.290178    0.021070   0.0001543   0.0000000    0.216012    0.000000    0.015849    0.000000
   1915.55    0.214943    0.018425    0.171235    0.025430  -0.0001077   0.0000000    0.212470    0.000000    0.016012    0.000000
   1915.60    0.220188    0.017418    0.035309    0.026258  -0.0000192   0.0000000    0.210277    0.000000    0.015687    0.000000
   1915.65    0.230068    0.018876    0.069147    0.023948   0.0001030   0.0000000    0.209415    0.000000    0.016023    0.000000
   1915.70    0.233800    0.020040    0.010812    0.022348  -0.0000562   0.0000000    0.207647    0.000000    0.016243    0.000000
   1915.75    0.180739    0.024298   -0.106473    0.026028  -0.0001908   0.0000000    0.210047    0.000000    0.015946    0.000000
   1915.80    0.102695    0.022663   -0.168148    0.025787   0.0000522   0.0000000    0.211392    0.000000    0.017158    0.000000
   1915.85    0.057713    0.025472   -0.191443    0.020809  -0.0000787   0.0000000    0.213177    0.000000    0.017491    0.000000
   1915.90    0.012635    0.025581   -0.185617    0.026506  -0.0001690   0.0000000    0.215150    0.000000    0.018116    0.000000
   1915.95   -0.043532    0.026026   -0.144488    0.026819   0.0002510   0.0000000    0.215180    0.000000    0.018908    0.000000
   1916.00   -0.165204    0.021100   -0.075310    0.021074  -0.0001842   0.0000000    0.215876    0.000000    0.019114    0.000000
   1916.05   -0.219300    0.020915   -0.126536    0.032029   0.0000186   0.0000000    0.216400    0.000000    0.018809    0.000000
   1916.10   -0.259618    0.032809   -0.072846    0.036031   0.0001292   0.0000000    0.216960    0.000000    0.018507    0.000000
   1916.15   -0.263622    0.023175    0.038895    0.024992  -0.0000379   0.0000000    0.216753    0.000000    0.017704    0.000000
   1916.20   -0.254368    0.019380    0.101190    0.021104  -0.0000547   0.0000000    0.218302    0.000000    0.016066    0.000000
   1916.25   -0.232754    0.018584    0.192760    0.023082  -0.0000086   0.0000000    0.218784    0.000000    0.015598    0.000000
   1916.30   -0.198477    0.017050    0.225760    0.019843  -0.0000033   0.0000000    0.218607    0.000000    0.014910    0.000000
   1916.35   -0.159041    0.016838    0.254759    0.021132  -0.0001906   0.0000000    0.220013    0.000000    0.013917    0.000000
   1916.40   -0.078377    0.016875    0.360503    0.023970   0.0002263   0.0000000    0.218579    0.000000    0.014091    0.000000
   1916.45   -0.006302    0.022149    0.348277    0.024686  -0.0001229   0.0000000    0.215887    0.000000    0.014560    0.000000
   1916.50    0.041260    0.014813    0.346403    0.018243   0.0000186   0.0000000    0.213951    0.000000    0.014517    0.000000
   1916.55    0.104302    0.015860    0.297080    0.019916   0.0001720   0.0000000    0.210436    0.000000    0.014646    0.000000
   1916.60    0.185159    0.013529    0.235295    0.016554  -0.0002465   0.0000000    0.207602    0.000000    0.014675    0.000000
   1916.65    0.235174    0.014149    0.169344    0.016359   0.0000987   0.0000000    0.206845    0.000000    0.014796    0.000000
   1916.70    0.247325    0.016347    0.079771    0.020451   0.0000993   0.0000000    0.206313    0.000000    0.014820    0.000000
   1916.75    0.244253    0.018600    0.015975    0.022286  -0.0001131   0.0000000    0.206683    0.000000    0.015595    0.000000
   1916.80    0.260573    0.019857   -0.016468    0.023316   0.0000818   0.0000000    0.209728    0.000000    0.015587    0.000000
   1916.85    0.213460    0.020631   -0.080372    0.025178  -0.0000390   0.0000000    0.210879    0.000000    0.016572    0.000000
   1916.90    0.141109    0.022130   -0.149387    0.024895  -0.0001107   0.0000000    0.212764    0.000000    0.017182    0.000000
   1916.95    0.093231    0.028629   -0.191512    0.027267  -0.0001094   0.0000000    0.214704    0.000000    0.017855    0.000000
   1917.00    0.024933    0.027600   -0.158788    0.026836   0.0003784   0.0000000    0.214207    0.000000    0.017993    0.000000
   1917.05   -0.058044    0.032007   -0.142983    0.029152  -0.0001695   0.0000000    0.213948    0.000000    0.017883    0.000000
   1917.10   -0.117347    0.020327   -0.115497    0.021014  -0.0000129   0.0000000    0.214632    0.000000    0.017229    0.000000
   1917.15   -0.173371    0.021105   -0.131541    0.026993   0.0001756   0.0000000    0.214517    0.000000    0.016657    0.000000
